"SAMPLE_ID","hh_activation_score","hh_ligand_score","ARG1_log","MRC1_log","CD80_log","FOXP3_log","CD8A_log","CD274_log","PDCD1_log","CCL22_log","CCL17_log","CCL5_log","CXCL10_log","arg1_cxcl10_ratio_old","mrc1_cd8a_ratio_old","arg1_cxcl10_ratio_corrected","mrc1_cd8a_ratio_corrected"
"TCGA-20-1682-01",-0.470215325775917,-0.4881666022837,5.03870083264444,7.68019950719089,3.68110335202825,5.85491545465097,8.11846056368132,4.03973428253134,5.29043623879994,4.99818708763925,2.58154262794357,9.61220582102549,9.91363121288333,-0.853821092595815,-0.0710620778245149,-4.87493038023889,-0.438261056490425
"TCGA-20-1683-01",0.476849832740371,-0.4881666022837,5.68327583928119,7.0699105034835,2.98949986710756,4.02164523516343,7.0573474850934,4.00016214871806,3.1724795716995,3.05601145543064,2.07951280634212,7.07857374620026,7.72499226301997,-0.384598432134871,0.00224769864896091,-2.04171642373878,0.0125630183901045
"TCGA-20-1684-01",-0.332060512658562,-0.19202480029333,1,6.37589701248295,1.86356855982732,3.28222553837937,3.10630570274475,3.34417835756726,1.42292775829639,2.16522983085961,1.49665525826425,4.93334364008233,9.49512761795103,-2.39164780441078,0.844977475999576,-8.49512761795103,3.2695913097382
"TCGA-20-1685-01",0.194406358902403,0.424925627559056,1,7.98549012402514,4.60780532750756,5.31225631750598,6.58096628480098,3.76032582118774,4.15482045863934,3.76206228505223,2.36736639229081,8.55607607408461,10.7370899897607,-2.55300285616828,0.245215450512482,-9.73708998976066,1.40452383922417
"TCGA-20-1687-01",-0.419480617118058,-0.4881666022837,1,4.38217145500175,2.37435747959343,5.1508099765636,6.33902915528046,4.70160957830018,3.09095975110119,5.10607338182872,3.46192179535261,8.40490402032327,9.43805052590164,-2.38378038541228,-0.447400878181278,-8.43805052590164,-1.95685770027871
"TCGA-23-1023-01",0.900482711207061,0.218614058334295,1,8.17572116324585,2.00304733136095,4.35418285144958,7.21803402175749,3.93861353869047,5.25835761993492,4.18717847504383,1.22366127381447,9.30560278870859,11.6314638299595,-2.65894993415925,0.159028247509518,-10.6314638299595,0.957687141488355
"TCGA-23-1026-01",-0.734436250825937,-0.4881666022837,1,7.6172228868901,3.61692648340858,6.30009121841112,7.88253874040646,4.26020540406689,4.32122368829035,4.14215814629687,1,10.0999761976014,11.428886709059,-2.6356251707427,-0.0437490756819517,-10.428886709059,-0.265315853516356
"TCGA-23-1027-01",-0.0769374945022243,-0.470479616454554,1,5.6089929161225,4.72584533815034,4.96463358091188,5.45070728384645,3.38414544326257,4.46721698870639,3.52940535528233,1,8.52887489372327,10.859372277849,-2.56795574426529,0.0349730967798854,-9.85937227784904,0.15828563227605
"TCGA-23-1029-01",0.684575277899313,1.27175956023225,1,7.47106640815374,4.30333546265668,3.98628782189347,5.25378503314259,5.89401171206774,2.53912487287071,2.66885706010108,1.28154400496713,6.25903690606351,11.6959005603754,-2.66629082842395,0.437813970328344,-10.6959005603754,2.21728137501115
"TCGA-23-1109-01",-0.0761915542179676,-0.4881666022837,1,6.34204149242266,2.66478268672139,5.48492002265945,6.64800950148818,2.69424793711364,4.22327020126652,6.6345361049101,7.22590293926962,8.70640487914871,9.71689041111532,-2.42181445224542,-0.0589030480183672,-8.71689041111532,-0.305968009065526
"TCGA-23-1111-01",-0.205288526549016,0.0187432942227689,1,5.53448593771857,1.62702140893174,5.66160751176815,4.02021979523113,3.49920461521081,6.59289646121666,1,1,5.61601774538754,8.01463647320057,-2.17226931429929,0.380323215306475,-7.01463647320057,1.51426614248744
"TCGA-23-1114-01",0.69131190921995,-0.286538046092623,1.27290835861504,6.37689847927739,2.04193979950437,4.1835813666605,2.65465605551356,2.80737074552676,1.74796758347317,2.06957147189271,2.26490532357012,5.42260027982166,8.03681209805812,-1.9912744078236,1.01327874281366,-6.76390373944308,3.72224242376383
"TCGA-23-1120-01",-0.0152228291422812,-0.4881666022837,1,6.94164604400874,6.04854576633322,6.05898316962397,7.89861637939347,5.47336481550384,6.09615185705394,2.2094844087152,1.30768774348721,10.1766927035101,12.477517450079,-2.75248287239376,-0.164142971005492,-11.477517450079,-0.956970335384734
"TCGA-23-1122-01",-0.127554986787718,-0.4881666022837,1,6.49608631952655,3.4968588745795,4.51572152856725,4.62112611160335,4.60308946249076,2.85907389963928,3.55849873833036,2.32073510916336,8.18276121994978,10.1197767035573,-2.47505591245373,0.415278383569053,-9.11977670355731,1.8749602079232
"TCGA-23-1123-01",0.127382472794864,-0.4881666022837,1,7.323840159134,5.54926586345701,6.92301048841798,8.58665340539844,5.40632644106369,6.69059261485588,4.49566297938506,1.58451440196852,10.1938377077805,13.4869925236237,-2.85668621969291,-0.203778012672451,-12.4869925236236,-1.26281324626444
"TCGA-23-1809-01",1.4527228846186,1.54729597076198,1.64495929169468,6.26038538117854,2.33263040326339,6.33089578765682,5.06960090805201,3.96250520915948,4.7742422609447,4.39430608419718,1,7.01126310518366,8.72464701583189,-1.87840036612892,0.258444469819278,-7.07968772413722,1.19078447312654
"TCGA-23-2077-01",-0.0389871517522449,-0.4881666022837,1.02022153068532,6.43266597931881,4.30625639749191,5.88259638511299,6.16175264443004,4.18691027573014,3.57794347949063,3.43375021509123,5.34794909697414,9.11083248269474,11.2594388025086,-2.60130753078258,0.0535670842819892,-10.2392172718233,0.270913334888771
"TCGA-23-2078-01",0.753870765455609,0.00663137003473441,1,7.11148349687519,4.46105346722344,6.21197038558209,8.29633811160204,4.46316021535086,5.69583706857023,4.95493696624944,1.68892595057047,9.19091299705691,9.72090375178693,-2.42235462225619,-0.196696750228442,-8.72090375178693,-1.18485461472685
"TCGA-23-2081-01",-0.339607762110089,-0.231255596469587,1.20259297105758,5.92781602563466,1.73171512286179,3.69657178510698,5.89775313955402,3.48868583683355,3.55576649104544,2.1991442592533,1,6.38889677557637,7.42591804719785,-1.93563096758663,0.00627412072541141,-6.22332507614027,0.0300628860806425
